Traject 1
Amersfoort,Apeldoorn,52.1538887,5.370555401,52.20916748,5.970277786,24
Apeldoorn,Deventer,52.20916748,5.970277786,52.25749969,6.160555363,10
Deventer,Zutphen,52.25749969,6.160555363,52.14527893,6.19416666,12
Zutphen,Apeldoorn,52.14527893,6.19416666,52.20916748,5.970277786,20
Apeldoorn,Deventer,52.20916748,5.970277786,52.25749969,6.160555363,10
Deventer,Zutphen,52.25749969,6.160555363,52.14527893,6.19416666,12
Zutphen,Apeldoorn,52.14527893,6.19416666,52.20916748,5.970277786,20
Apeldoorn,Deventer,52.20916748,5.970277786,52.25749969,6.160555363,10
Deventer,Zutphen,52.25749969,6.160555363,52.14527893,6.19416666,12
Zutphen,Apeldoorn,52.14527893,6.19416666,52.20916748,5.970277786,20
Total time of 179 minutes.
Traject 19
Maastricht,Sittard,50.85027695,5.705555439,51.00166702,5.858611107,15
Sittard,Heerlen,51.00166702,5.858611107,50.89083481,5.974999905,15
Total time of 30 minutes.
Traject 20
Sittard,Roermond,51.00166702,5.858611107,51.1930542,5.994166851,15
Roermond,Weert,51.1930542,5.994166851,51.24861145,5.703610897,14
Weert,Eindhoven,51.24861145,5.703610897,51.44333267,5.481389046,17
Eindhoven,s Hertogenbosch,51.44333267,5.481389046,51.69048,5.29362,18
s Hertogenbosch,Oss,51.69048,5.29362,51.76555634,5.532222271,11
Oss,Nijmegen,51.76555634,5.532222271,51.84361267,5.852222443,16
Nijmegen,Arnhem Centraal,51.84361267,5.852222443,51.98500061,5.899166584,12
Arnhem Centraal,Ede Wageningen,51.98500061,5.899166584,52.02777863,5.673055649,10
Ede Wageningen,Utrecht Centraal,52.02777863,5.673055649,52.08889008,5.110277653,24
Utrecht Centraal,Hilversum,52.08889008,5.110277653,52.22583389,5.18194437,15
Hilversum,Almere Centrum,52.22583389,5.18194437,52.37503,5.21764,26
Total time of 178 minutes.
